date,price
2-Apr-14,-0.03
3-Apr-14,-0.04
4-Apr-14,-0.04
7-Apr-14,-0.025
8-Apr-14,-0.045
9-Apr-14,-0.055
10-Apr-14,-0.045
11-Apr-14,-0.045
14-Apr-14,-0.04
15-Apr-14,-0.02
16-Apr-14,-0.03
17-Apr-14,-0.015
18-Apr-14,-0.015
21-Apr-14,-0.015
22-Apr-14,-0.01
23-Apr-14,0.013
24-Apr-14,-0.01
25-Apr-14,0.01
28-Apr-14,-0.015
29-Apr-14,-0.01
30-Apr-14,0.01
2-May-14,-0.01
5-May-14,-0.03
6-May-14,-0.04
7-May-14,-0.04
8-May-14,-0.04
9-May-14,-0.04
12-May-14,-0.025
13-May-14,-0.01
14-May-14,-0.04
15-May-14,-0.04
16-May-14,-0.03
19-May-14,-0.03
20-May-14,-0.01
21-May-14,-0.005
22-May-14,-0.015
23-May-14,-0.01
26-May-14,-0.013
27-May-14,-0.002
28-May-14,-0.015
29-May-14,-0.027
30-May-14,-0.023
2-Jun-14,-0.022
3-Jun-14,-0.002
4-Jun-14,0.002
5-Jun-14,-0.015
6-Jun-14,-0.03
9-Jun-14,-0.04
10-Jun-14,-0.03
11-Jun-14,-0.02
12-Jun-14,-0.025
13-Jun-14,-0.03
16-Jun-14,-0.01
17-Jun-14,-0.01
18-Jun-14,0.015
19-Jun-14,-0.025
20-Jun-14,-0.025
23-Jun-14,-0.02
24-Jun-14,-0.03
25-Jun-14,-0.03
26-Jun-14,-0.045
27-Jun-14,-0.035
30-Jun-14,-0.025
1-Jul-14,-0.003
2-Jul-14,-0.003
3-Jul-14,0.007
4-Jul-14,-0.005
7-Jul-14,-0.006
8-Jul-14,-0.001
9-Jul-14,-0.003
10-Jul-14,0.01
11-Jul-14,0.025
14-Jul-14,0.01
15-Jul-14,0.01
16-Jul-14,0.008
17-Jul-14,0.01
18-Jul-14,0.01
21-Jul-14,-0.005
22-Jul-14,-0.01
23-Jul-14,-0.01
24-Jul-14,-0.025
25-Jul-14,-0.025
28-Jul-14,-0.02
29-Jul-14,-0.007
30-Jul-14,0.007
31-Jul-14,0.015
1-Aug-14,0.03
4-Aug-14,0.01
5-Aug-14,-0.01
6-Aug-14,-0.015
7-Aug-14,0.007
8-Aug-14,0.01
11-Aug-14,-0.015
12-Aug-14,-0.01
13-Aug-14,0
14-Aug-14,-0.02
15-Aug-14,-0.035
18-Aug-14,-0.035
19-Aug-14,-0.03
20-Aug-14,-0.015
21-Aug-14,-0.015
22-Aug-14,-0.02
25-Aug-14,-0.025
26-Aug-14,-0.035
27-Aug-14,-0.045
28-Aug-14,-0.04
29-Aug-14,-0.035
1-Sep-14,-0.035
2-Sep-14,-0.015
3-Sep-14,-0.039
4-Sep-14,-0.021
5-Sep-14,-0.029
8-Sep-14,-0.028
9-Sep-14,-0.01
10-Sep-14,-0.018
11-Sep-14,-0.004
12-Sep-14,-0.001
15-Sep-14,0.011
16-Sep-14,0.01
17-Sep-14,0.025
18-Sep-14,0.01
19-Sep-14,-0.015
22-Sep-14,0.001
23-Sep-14,0.002
24-Sep-14,-0.018
25-Sep-14,0.015
26-Sep-14,-0.004
29-Sep-14,0.02
30-Sep-14,-0.003
1-Oct-14,0.02
2-Oct-14,-0.027
3-Oct-14,-0.029
6-Oct-14,-0.007
7-Oct-14,-0.016
8-Oct-14,-0.034
9-Oct-14,-0.022
10-Oct-14,-0.015
13-Oct-14,-0.012
14-Oct-14,-0.019
15-Oct-14,-0.013
16-Oct-14,0.005
17-Oct-14,0.01
20-Oct-14,-0.036
21-Oct-14,-0.032
22-Oct-14,-0.024
23-Oct-14,-0.02
24-Oct-14,-0.021
27-Oct-14,-0.024
28-Oct-14,-0.021
29-Oct-14,-0.019
30-Oct-14,-0.025
31-Oct-14,0.009
3-Nov-14,0.03
4-Nov-14,0.013
5-Nov-14,0.014
6-Nov-14,0.027
7-Nov-14,0.01
10-Nov-14,-0.007
11-Nov-14,0.014
12-Nov-14,0.012
13-Nov-14,-0.002
14-Nov-14,0.01
17-Nov-14,-0.002
18-Nov-14,0.01
19-Nov-14,0.017
20-Nov-14,0.03
21-Nov-14,0.004
24-Nov-14,-0.036
25-Nov-14,-0.014
26-Nov-14,-0.001
27-Nov-14,0.005
28-Nov-14,0.02
1-Dec-14,0.01
2-Dec-14,0.004
3-Dec-14,-0.007
4-Dec-14,-0.015
5-Dec-14,-0.015
8-Dec-14,0.005
9-Dec-14,-0.02
10-Dec-14,-0.03
11-Dec-14,-0.025
12-Dec-14,-0.01
15-Dec-14,-0.081
16-Dec-14,-0.012
17-Dec-14,-0.025
18-Dec-14,-0.01
19-Dec-14,-0.01
22-Dec-14,-0.01
23-Dec-14,-0.02
24-Dec-14,-0.012
25-Dec-14,-0.02
26-Dec-14,-0.018
29-Dec-14,-0.014
30-Dec-14,-0.009
31-Dec-14,-0.002
1-Jan-15,-0.005
2-Jan-15,-0.029
5-Jan-15,0.045
6-Jan-15,-0.01
7-Jan-15,-0.008
8-Jan-15,0.01
9-Jan-15,-0.003
12-Jan-15,0.005
13-Jan-15,-0.007
14-Jan-15,0.009
15-Jan-15,0.033
16-Jan-15,-0.03
19-Jan-15,-0.016
20-Jan-15,0.008
21-Jan-15,-0.005
22-Jan-15,0.01
23-Jan-15,-0.015
26-Jan-15,0.001
27-Jan-15,-0.017
28-Jan-15,-0.012
29-Jan-15,0.004
30-Jan-15,-0.002
2-Feb-15,0.022
3-Feb-15,-0.001
4-Feb-15,0.009
5-Feb-15,-0.03
6-Feb-15,0.106
9-Feb-15,0.043
10-Feb-15,0.05
11-Feb-15,-0.001
12-Feb-15,0.071
13-Feb-15,-0.015
16-Feb-15,0.009
17-Feb-15,0.005
18-Feb-15,-0.02
19-Feb-15,0.015
20-Feb-15,0.026
23-Feb-15,0.002
24-Feb-15,0.053
25-Feb-15,0.025
26-Feb-15,0.003
27-Feb-15,0.03
2-Mar-15,0.058
3-Mar-15,0.005
4-Mar-15,0.005
5-Mar-15,0.01
6-Mar-15,0.01
9-Mar-15,0.05
10-Mar-15,0.04
11-Mar-15,-0.007
12-Mar-15,0.007
16-Mar-15,0.021
17-Mar-15,0.011
18-Mar-15,0.01
19-Mar-15,-0.015
20-Mar-15,0.004
24-Mar-15,-0.03
25-Mar-15,-0.045
26-Mar-15,-0.04
27-Mar-15,-0.027
30-Mar-15,-0.036
31-Mar-15,-0.011
1-Apr-15,-0.04
2-Apr-15,-0.043
3-Apr-15,-0.105
6-Apr-15,-0.045
7-Apr-15,-0.052
8-Apr-15,-0.043
9-Apr-15,-0.02
10-Apr-15,0.005
13-Apr-15,0.01
15-Apr-15,-0.02
16-Apr-15,-0.03
17-Apr-15,-0.05
20-Apr-15,-0.03
21-Apr-15,-0.02
22-Apr-15,-0.03
23-Apr-15,-0.01
24-Apr-15,-0.001
27-Apr-15,-0.02
28-Apr-15,-0.02
29-Apr-15,-0.01
30-Apr-15,-0.002
4-May-15,0.013
7-May-15,0.013
8-May-15,0.012
11-May-15,-0.003
12-May-15,-0.003
14-May-15,-0.03
15-May-15,-0.047
18-May-15,-0.04
19-May-15,-0.03
20-May-15,-0.02
21-May-15,-0.03
22-May-15,-0.036
25-May-15,-0.025
26-May-15,-0.018
27-May-15,-0.03
28-May-15,-0.04
29-May-15,-0.036
1-Jun-15,-0.007
2-Jun-15,-0.03
3-Jun-15,-0.02
4-Jun-15,-0.025
5-Jun-15,-0.021
8-Jun-15,-0.021
9-Jun-15,-0.006
10-Jun-15,-0.021
11-Jun-15,-0.028
12-Jun-15,-0.025
15-Jun-15,-0.035
16-Jun-15,-0.037
17-Jun-15,-0.035
18-Jun-15,-0.058
19-Jun-15,-0.065
22-Jun-15,-0.062
23-Jun-15,-0.047
24-Jun-15,-0.057
25-Jun-15,-0.04
26-Jun-15,-0.03
30-Jun-15,-0.03
1-Jul-15,-0.02
2-Jul-15,-0.02
3-Jul-15,-0.02
6-Jul-15,-0.01
7-Jul-15,-0.02
8-Jul-15,0.017
9-Jul-15,-0.015
10-Jul-15,-0.015
13-Jul-15,-0.01
15-Jul-15,0.01
16-Jul-15,0.015
17-Jul-15,0.015
20-Jul-15,0.02
21-Jul-15,0.005
22-Jul-15,-0.005
23-Jul-15,-0.005
28-Jul-15,-0.01
29-Jul-15,-0.005
30-Jul-15,0.01
31-Jul-15,0.024
3-Aug-15,0.03
4-Aug-15,0.018
5-Aug-15,0.035
6-Aug-15,0.028
7-Aug-15,0.03
10-Aug-15,0.01
11-Aug-15,0.18
12-Aug-15,0.15
13-Aug-15,0.035
14-Aug-15,0.025
17-Aug-15,0.129
18-Aug-15,0.1
19-Aug-15,0.09
20-Aug-15,0.093
21-Aug-15,0.075
24-Aug-15,0.085
25-Aug-15,0.04
26-Aug-15,0.005
27-Aug-15,-0.04
28-Aug-15,-0.035
31-Aug-15,0.02
1-Sep-15,-0.013
3-Sep-15,0.026
4-Sep-15,0.031
7-Sep-15,0.036
8-Sep-15,0.012
9-Sep-15,0.025
10-Sep-15,0.013
11-Sep-15,0.004
14-Sep-15,0.01
15-Sep-15,0.02
16-Sep-15,-0.01
17-Sep-15,0.005
18-Sep-15,0.007
21-Sep-15,0.005
22-Sep-15,0.01
23-Sep-15,0.105
24-Sep-15,0.12
25-Sep-15,0.094
28-Sep-15,0.1
29-Sep-15,0.145
30-Sep-15,0.12
1-Oct-15,0.12
2-Oct-15,0.08
5-Oct-15,0.02
6-Oct-15,0.01
7-Oct-15,-0.005
8-Oct-15,-0.015
9-Oct-15,-0.033
12-Oct-15,-0.049
13-Oct-15,-0.026
14-Oct-15,-0.03
15-Oct-15,-0.065
16-Oct-15,-0.05
19-Oct-15,-0.021
20-Oct-15,-0.021
21-Oct-15,0.04
22-Oct-15,0.065
23-Oct-15,-0.001
26-Oct-15,-0.005
27-Oct-15,0.017
28-Oct-15,0.024
29-Oct-15,0.05
30-Oct-15,-0.005
2-Nov-15,-0.011
3-Nov-15,-0.011
4-Nov-15,0.024
5-Nov-15,0.04
6-Nov-15,0.01
9-Nov-15,0.125
10-Nov-15,0.054
11-Nov-15,0.022
12-Nov-15,0.02
13-Nov-15,0.02
16-Nov-15,0.075
17-Nov-15,0.03
18-Nov-15,0.024
19-Nov-15,-0.026
20-Nov-15,-0.05
23-Nov-15,-0.008
24-Nov-15,-0.011
26-Nov-15,0.009
27-Nov-15,0.025
30-Nov-15,-0.001
1-Dec-15,0.009
2-Dec-15,0.046
3-Dec-15,0.035
4-Dec-15,0.015
7-Dec-15,0.035
8-Dec-15,0.048
9-Dec-15,0.065
10-Dec-15,0.07
11-Dec-15,0.045
14-Dec-15,0.065
15-Dec-15,-0.017
16-Dec-15,-0.005
17-Dec-15,0.045
18-Dec-15,0.061
21-Dec-15,0.038
22-Dec-15,0.03
23-Dec-15,0.08
24-Dec-15,0.05
25-Dec-15,0.05
28-Dec-15,0.005
29-Dec-15,0.075
30-Dec-15,0.165
31-Dec-15,0.084
1-Jan-16,0.117
4-Jan-16,0.18
5-Jan-16,0.18
6-Jan-16,0.205
7-Jan-16,0.19
8-Jan-16,0.196
11-Jan-16,0.105
12-Jan-16,0.084
13-Jan-16,0.145
14-Jan-16,0.16
15-Jan-16,0.195
18-Jan-16,0.015
19-Jan-16,-0.015
20-Jan-16,0.045
21-Jan-16,0.075
22-Jan-16,-0.06
25-Jan-16,0.005
26-Jan-16,0.06
27-Jan-16,0.045
28-Jan-16,0.037
29-Jan-16,-0.016
1-Feb-16,-0.011
2-Feb-16,0.04
3-Feb-16,0.125
4-Feb-16,-0.01
5-Feb-16,-0.046
8-Feb-16,-0.155
9-Feb-16,-0.045
10-Feb-16,-0.015
11-Feb-16,-0.046
12-Feb-16,-0.046
15-Feb-16,-0.08
16-Feb-16,0.035
17-Feb-16,0.095
18-Feb-16,0.04
19-Feb-16,0.075
22-Feb-16,0.04
23-Feb-16,0.07
24-Feb-16,0.049
25-Feb-16,0.104
26-Feb-16,0.045
29-Feb-16,0.057
1-Mar-16,0.007
2-Mar-16,0.025
3-Mar-16,-0.058
4-Mar-16,-0.057
7-Mar-16,-0.03
8-Mar-16,-0.035
9-Mar-16,0.01
10-Mar-16,-0.05
11-Mar-16,-0.08
14-Mar-16,-0.065
15-Mar-16,-0.011
16-Mar-16,-0.035
17-Mar-16,-0.085
18-Mar-16,-0.056
21-Mar-16,-0.062
22-Mar-16,-0.062
23-Mar-16,-0.01
24-Mar-16,0.001
25-Mar-16,-0.04
28-Mar-16,-0.078
29-Mar-16,-0.041
30-Mar-16,-0.085
31-Mar-16,-0.03
1-Apr-16,-0.031
4-Apr-16,-0.035
5-Apr-16,-0.018
7-Apr-16,-0.03
8-Apr-16,-0.035
11-Apr-16,-0.041
12-Apr-16,-0.035
13-Apr-16,-0.037
14-Apr-16,0.01
15-Apr-16,0.005
18-Apr-16,0.01
19-Apr-16,-0.079
20-Apr-16,-0.03
21-Apr-16,-0.02
22-Apr-16,0.005
25-Apr-16,0.023
26-Apr-16,0.01
27-Apr-16,0.021
29-Apr-16,0.015
2-May-16,0.015
3-May-16,0.002
4-May-16,0.01
5-May-16,0.028
6-May-16,0.025
9-May-16,0.062
10-May-16,0.055
11-May-16,0.03
12-May-16,0.018
13-May-16,0.035
16-May-16,0.01
17-May-16,0.005
18-May-16,0.03
19-May-16,0.015
20-May-16,0.01
23-May-16,0.008
24-May-16,0.025
25-May-16,0.008
26-May-16,0.003
27-May-16,0.008
30-May-16,0.04
31-May-16,0.055
1-Jun-16,0.023
2-Jun-16,0.005
6-Jun-16,-0.023
7-Jun-16,-0.038
8-Jun-16,-0.03
9-Jun-16,-0.047
10-Jun-16,-0.007
13-Jun-16,-0.014
14-Jun-16,-0.02
15-Jun-16,-0.005
16-Jun-16,-0.02
17-Jun-16,-0.035
20-Jun-16,-0.05
21-Jun-16,-0.05
22-Jun-16,-0.09
23-Jun-16,-0.08
24-Jun-16,-0.01
27-Jun-16,-0.034
28-Jun-16,-0.09
29-Jun-16,-0.048
30-Jun-16,-0.045
1-Jul-16,-0.061
4-Jul-16,-0.07
5-Jul-16,-0.01
6-Jul-16,-0.013
7-Jul-16,-0.02
8-Jul-16,-0.02
11-Jul-16,-0.026
12-Jul-16,-0.047
13-Jul-16,-0.048
14-Jul-16,-0.075
15-Jul-16,-0.105
18-Jul-16,-0.095
19-Jul-16,-0.015
20-Jul-16,-0.022
21-Jul-16,-0.07
22-Jul-16,-0.054
25-Jul-16,-0.045
26-Jul-16,-0.053
27-Jul-16,-0.07
28-Jul-16,-0.07
29-Jul-16,-0.035
1-Aug-16,-0.122
2-Aug-16,-0.14
3-Aug-16,-0.11
4-Aug-16,-0.132
5-Aug-16,-0.152
8-Aug-16,-0.155
9-Aug-16,-0.113
10-Aug-16,-0.315
11-Aug-16,-0.157
12-Aug-16,-0.109
15-Aug-16,-0.144
16-Aug-16,-0.178
17-Aug-16,-0.13
18-Aug-16,-0.08
19-Aug-16,-0.02
23-Aug-16,-0.026
24-Aug-16,-0.033
25-Aug-16,-0.071
26-Aug-16,-0.04
29-Aug-16,-0.11
30-Aug-16,-0.06
31-Aug-16,-0.057
1-Sep-16,-0.065
2-Sep-16,-0.05
5-Sep-16,-0.073
6-Sep-16,-0.11
7-Sep-16,-0.125
8-Sep-16,-0.08
9-Sep-16,0.01
12-Sep-16,-0.015
13-Sep-16,-0.04
14-Sep-16,-0.025
15-Sep-16,-0.03
16-Sep-16,-0.025
19-Sep-16,-0.105
20-Sep-16,-0.067
21-Sep-16,-0.083
22-Sep-16,-0.11
23-Sep-16,-0.083
26-Sep-16,-0.038
27-Sep-16,-0.065
28-Sep-16,-0.076
29-Sep-16,-0.075
30-Sep-16,-0.045
3-Oct-16,-0.082
4-Oct-16,-0.045
5-Oct-16,-0.008
6-Oct-16,-0.035
7-Oct-16,-0.013
10-Oct-16,-0.025
11-Oct-16,0.035
12-Oct-16,0.028
13-Oct-16,0.03
14-Oct-16,0.012
17-Oct-16,0.025
18-Oct-16,-0.025
19-Oct-16,-0.025
20-Oct-16,-0.03
21-Oct-16,0.025
24-Oct-16,0.02
25-Oct-16,-0.027
26-Oct-16,-0.005
27-Oct-16,0.025
28-Oct-16,0.025
31-Oct-16,0.03
1-Nov-16,-0.01
2-Nov-16,-0.012
3-Nov-16,0.005
4-Nov-16,-0.01
7-Nov-16,-0.025
8-Nov-16,-0.027
9-Nov-16,0.035
10-Nov-16,0.015
11-Nov-16,0.075
14-Nov-16,0.08
15-Nov-16,-0.002
16-Nov-16,0.023
17-Nov-16,0.03
18-Nov-16,0.065
21-Nov-16,0.025
22-Nov-16,0.025
23-Nov-16,-0.005
24-Nov-16,0.04
25-Nov-16,-0.005
28-Nov-16,-0.03
29-Nov-16,-0.002
30-Nov-16,-0.005
1-Dec-16,0.02
2-Dec-16,-0.005
5-Dec-16,-0.005
6-Dec-16,0.025
7-Dec-16,-0.018
8-Dec-16,-0.065
9-Dec-16,-0.03
12-Dec-16,-0.04
13-Dec-16,-0.058
14-Dec-16,-0.045
15-Dec-16,-0.01
16-Dec-16,0.005
19-Dec-16,0.003
20-Dec-16,0.05
21-Dec-16,0.03
22-Dec-16,0.08
23-Dec-16,0.109
26-Dec-16,0.109
27-Dec-16,0.015
28-Dec-16,-0.01
29-Dec-16,0.01
30-Dec-16,0.01
2-Jan-17,0.01
3-Jan-17,0.013
4-Jan-17,0.005
5-Jan-17,-0.02
6-Jan-17,-0.033
9-Jan-17,-0.002
10-Jan-17,-0.02
11-Jan-17,-0.02
12-Jan-17,-0.055
13-Jan-17,-0.055
16-Jan-17,-0.035
17-Jan-17,-0.055
18-Jan-17,-0.05
19-Jan-17,-0.045
20-Jan-17,-0.042
23-Jan-17,-0.065
24-Jan-17,-0.05
25-Jan-17,-0.06
26-Jan-17,-0.06
27-Jan-17,-0.045
30-Jan-17,-0.045
31-Jan-17,-0.045
1-Feb-17,-0.048
2-Feb-17,-0.045
3-Feb-17,-0.05
6-Feb-17,-0.08
7-Feb-17,-0.035
8-Feb-17,-0.038
9-Feb-17,-0.05
10-Feb-17,-0.053
13-Feb-17,-0.068
14-Feb-17,-0.083
15-Feb-17,-0.055
16-Feb-17,-0.063
17-Feb-17,-0.041
20-Feb-17,-0.045
21-Feb-17,-0.065
22-Feb-17,-0.05
23-Feb-17,-0.055
24-Feb-17,-0.068
27-Feb-17,-0.065
28-Feb-17,-0.065
1-Mar-17,-0.015
2-Mar-17,-0.007
6-Mar-17,-0.03
7-Mar-17,-0.045
8-Mar-17,-0.013
9-Mar-17,-0.01
10-Mar-17,-0.02
13-Mar-17,-0.065
14-Mar-17,-0.035
15-Mar-17,-0.04
16-Mar-17,-0.08
17-Mar-17,-0.055
20-Mar-17,-0.078
21-Mar-17,-0.08
22-Mar-17,-0.055
23-Mar-17,-0.07
24-Mar-17,-0.065
27-Mar-17,-0.075
28-Mar-17,-0.06
29-Mar-17,-0.045
30-Mar-17,-0.045
31-Mar-17,-0.05
3-Apr-17,-0.047
4-Apr-17,-0.047
5-Apr-17,-0.025
6-Apr-17,-0.013
7-Apr-17,-0.027
10-Apr-17,-0.035
11-Apr-17,-0.03
12-Apr-17,-0.035
13-Apr-17,-0.058
14-Apr-17,-0.05
17-Apr-17,-0.053
18-Apr-17,-0.028
19-Apr-17,-0.027
20-Apr-17,-0.045
21-Apr-17,-0.04
24-Apr-17,-0.06
25-Apr-17,-0.064
26-Apr-17,-0.063
27-Apr-17,-0.045
28-Apr-17,-0.06
1-May-17,-0.06
2-May-17,-0.05
3-May-17,-0.041
4-May-17,-0.045
5-May-17,-0.04
8-May-17,-0.045
9-May-17,-0.022
10-May-17,-0.023
11-May-17,-0.043
12-May-17,-0.04
15-May-17,-0.067
16-May-17,-0.06
17-May-17,-0.04
18-May-17,-0.02
19-May-17,-0.08
22-May-17,-0.067
23-May-17,-0.045
24-May-17,-0.045
25-May-17,-0.045
26-May-17,-0.04
29-May-17,-0.04
30-May-17,-0.027
31-May-17,-0.02
1-Jun-17,-0.005
2-Jun-17,0.015
5-Jun-17,-0.02
6-Jun-17,-0.025
7-Jun-17,-0.012
8-Jun-17,0.005
9-Jun-17,0.007
12-Jun-17,0.025
13-Jun-17,0.015
14-Jun-17,-0.008
15-Jun-17,0.008
16-Jun-17,0.018
19-Jun-17,0.005
20-Jun-17,0.01
21-Jun-17,0.015
22-Jun-17,-0.008
23-Jun-17,-0.03
26-Jun-17,-0.025
27-Jun-17,-0.025
28-Jun-17,0.01
29-Jun-17,0.018
30-Jun-17,0.02
3-Jul-17,0.041
4-Jul-17,0.035
5-Jul-17,0.01
6-Jul-17,0.033
7-Jul-17,0.022
10-Jul-17,0.005
11-Jul-17,0.008
12-Jul-17,-0.01
13-Jul-17,-0.015
17-Jul-17,-0.005
18-Jul-17,-0.02
19-Jul-17,-0.015
20-Jul-17,-0.002
21-Jul-17,-0.033
24-Jul-17,-0.06
25-Jul-17,-0.052
26-Jul-17,-0.025
27-Jul-17,-0.065
28-Jul-17,-0.061
31-Jul-17,0.062
1-Aug-17,-0.05
2-Aug-17,-0.041
3-Aug-17,-0.035
4-Aug-17,-0.042
7-Aug-17,-0.044
8-Aug-17,-0.06
9-Aug-17,-0.025
10-Aug-17,-0.025
11-Aug-17,-0.038
14-Aug-17,-0.049
15-Aug-17,-0.053
16-Aug-17,-0.03
17-Aug-17,-0.05
18-Aug-17,-0.047
21-Aug-17,-0.046
22-Aug-17,-0.056
23-Aug-17,-0.05
24-Aug-17,-0.058
25-Aug-17,-0.06
28-Aug-17,-0.07
29-Aug-17,-0.068
30-Aug-17,-0.065
31-Aug-17,-0.07
1-Sep-17,-0.075
4-Sep-17,-0.09
5-Sep-17,-0.113
6-Sep-17,-0.11
7-Sep-17,-0.13
8-Sep-17,-0.12
11-Sep-17,-0.086
12-Sep-17,-0.088
13-Sep-17,-0.093
14-Sep-17,-0.078
15-Sep-17,-0.085
18-Sep-17,-0.086
19-Sep-17,-0.077
20-Sep-17,-0.087
21-Sep-17,-0.06
22-Sep-17,-0.085
25-Sep-17,-0.08
26-Sep-17,-0.055
27-Sep-17,-0.036
28-Sep-17,-0.025
29-Sep-17,-0.036
2-Oct-17,0.002
3-Oct-17,-0.038
4-Oct-17,-0.038
5-Oct-17,-0.036
6-Oct-17,-0.032
9-Oct-17,-0.032
10-Oct-17,-0.045
11-Oct-17,-0.022
12-Oct-17,-0.025
13-Oct-17,-0.047
16-Oct-17,-0.056
17-Oct-17,-0.043
18-Oct-17,-0.04
19-Oct-17,-0.036
20-Oct-17,-0.03
23-Oct-17,-0.019
24-Oct-17,-0.04
25-Oct-17,-0.044
26-Oct-17,-0.041
27-Oct-17,-0.048
30-Oct-17,-0.061
31-Oct-17,-0.067
1-Nov-17,-0.064
2-Nov-17,-0.044
3-Nov-17,-0.037
6-Nov-17,-0.038
7-Nov-17,-0.036
8-Nov-17,-0.039
9-Nov-17,-0.038
10-Nov-17,-0.037
13-Nov-17,-0.045
14-Nov-17,-0.055
15-Nov-17,-0.08
16-Nov-17,-0.098
17-Nov-17,-0.117
20-Nov-17,-0.097
21-Nov-17,-0.138
22-Nov-17,-0.137
23-Nov-17,-0.129
24-Nov-17,-0.123
27-Nov-17,-0.09
28-Nov-17,-0.075
29-Nov-17,-0.117
30-Nov-17,-0.068
1-Dec-17,-0.068
4-Dec-17,-0.066
5-Dec-17,-0.093
6-Dec-17,-0.065
7-Dec-17,-0.056
8-Dec-17,-0.07
11-Dec-17,-0.075
12-Dec-17,-0.071
13-Dec-17,-0.082
14-Dec-17,-0.095
15-Dec-17,-0.085
18-Dec-17,-0.081
19-Dec-17,-0.103
20-Dec-17,-0.117
21-Dec-17,-0.129
22-Dec-17,-0.121
25-Dec-17,-0.17
26-Dec-17,-0.14
27-Dec-17,-0.127
28-Dec-17,-0.175
29-Dec-17,-0.119
1-Jan-18,-0.112
2-Jan-18,-0.126
3-Jan-18,-0.072
4-Jan-18,-0.075
5-Jan-18,-0.079
8-Jan-18,-0.084
9-Jan-18,-0.055
10-Jan-18,-0.063
11-Jan-18,-0.044
12-Jan-18,-0.06
15-Jan-18,-0.075
16-Jan-18,-0.056
17-Jan-18,-0.045
18-Jan-18,-0.054
19-Jan-18,-0.08
22-Jan-18,-0.111
23-Jan-18,-0.112
24-Jan-18,-0.12
25-Jan-18,-0.121
26-Jan-18,-0.085
29-Jan-18,-0.07
30-Jan-18,-0.061
31-Jan-18,-0.085
1-Feb-18,-0.08
2-Feb-18,-0.057
5-Feb-18,-0.057
6-Feb-18,-0.055
7-Feb-18,-0.07
8-Feb-18,-0.065
9-Feb-18,-0.08
12-Feb-18,-0.104
13-Feb-18,-0.127
14-Feb-18,-0.117
15-Feb-18,-0.168
16-Feb-18,-0.157
19-Feb-18,-0.162
20-Feb-18,-0.112
21-Feb-18,-0.095
22-Feb-18,-0.083
23-Feb-18,-0.083
26-Feb-18,-0.113
27-Feb-18,-0.109
28-Feb-18,-0.09
1-Mar-18,-0.074
2-Mar-18,-0.084
5-Mar-18,-0.078
6-Mar-18,-0.083
7-Mar-18,-0.102
8-Mar-18,-0.08
9-Mar-18,-0.071
12-Mar-18,-0.081
13-Mar-18,-0.062
14-Mar-18,-0.062
15-Mar-18,-0.103
16-Mar-18,-0.142
19-Mar-18,-0.119
20-Mar-18,-0.13
21-Mar-18,-0.117
22-Mar-18,-0.109
23-Mar-18,-0.117
26-Mar-18,-0.143
27-Mar-18,-0.143
28-Mar-18,-0.09
29-Mar-18,-0.109
30-Mar-18,-0.115
2-Apr-18,-0.115
3-Apr-18,-0.12
4-Apr-18,-0.109
5-Apr-18,-0.095
6-Apr-18,-0.07
9-Apr-18,-0.071
10-Apr-18,-0.064
11-Apr-18,-0.056
12-Apr-18,-0.035
13-Apr-18,-0.024
16-Apr-18,-0.022
17-Apr-18,-0.06
18-Apr-18,-0.064
19-Apr-18,-0.079
20-Apr-18,-0.055
23-Apr-18,-0.043
24-Apr-18,-0.05
25-Apr-18,-0.025
26-Apr-18,-0.043
27-Apr-18,-0.057
30-Apr-18,-0.053
1-May-18,-0.051
2-May-18,-0.015
3-May-18,-0.055
4-May-18,-0.039
7-May-18,-0.034
8-May-18,-0.045
9-May-18,-0.043
10-May-18,-0.081
11-May-18,-0.102
14-May-18,-0.063
15-May-18,-0.032
16-May-18,-0.038
17-May-18,-0.047
18-May-18,-0.04
21-May-18,-0.043
22-May-18,-0.068
23-May-18,-0.067
24-May-18,-0.057
25-May-18,-0.049
28-May-18,-0.047
29-May-18,-0.02
30-May-18,-0.025
31-May-18,-0.056
1-Jun-18,-0.072
4-Jun-18,-0.069
5-Jun-18,-0.08
6-Jun-18,-0.085
7-Jun-18,-0.072
8-Jun-18,-0.056
11-Jun-18,-0.072
12-Jun-18,-0.08
13-Jun-18,-0.064
14-Jun-18,-0.073
15-Jun-18,-0.051
18-Jun-18,-0.027
19-Jun-18,-0.03
20-Jun-18,-0.047
21-Jun-18,-0.025
22-Jun-18,-0.045
25-Jun-18,-0.041
26-Jun-18,-0.05
27-Jun-18,-0.038
28-Jun-18,-0.032
29-Jun-18,-0.05
2-Jul-18,-0.026
3-Jul-18,-0.029
4-Jul-18,-0.042
5-Jul-18,-0.03
6-Jul-18,-0.04
9-Jul-18,-0.063
10-Jul-18,-0.056
11-Jul-18,-0.043
12-Jul-18,-0.024
13-Jul-18,-0.022
16-Jul-18,-0.052
17-Jul-18,-0.065
18-Jul-18,-0.036
19-Jul-18,-0.02
20-Jul-18,-0.055
23-Jul-18,-0.052
24-Jul-18,-0.05
25-Jul-18,-0.065
26-Jul-18,-0.065
27-Jul-18,-0.063
30-Jul-18,-0.051
31-Jul-18,-0.042
1-Aug-18,-0.047
2-Aug-18,-0.045
3-Aug-18,-0.041
6-Aug-18,-0.065
7-Aug-18,-0.08
8-Aug-18,-0.075
